"","Platform_ORF","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","GO.Function","GO.Function.ID","GO.Component","GO.Component.ID","GO.Process","GO.Process.ID","Gene.symbol","Chromosome.Location","Standard.Error","Probability"
"586","orf19.14047",-0.463628199125,-1.08170496880592,0.154448570555923,0.321128199125,-1.70634987464318,0.123356303574829,0.785838264424952,-4.85476925002452,"flavin adenine dinucleotide binding///UDP-N-acetylmuramate dehydrogenase activity///D-lactate dehydrogenase (cytochrome) activity","GO:0050660///GO:0008762///GO:0004458","mitochondrial inner membrane///mitochondrion///mitochondrion","GO:0005743///GO:0005739///GO:0005739","oxidation-reduction process///lactate catabolic process","GO:0055114///GO:1903457","DLD1","Contig20254:complement(76404..74803)",0.315345290653532,0.0077308985065619
"587","orf19.11853",-0.356616991125,-0.832070810915408,0.118836828665408,-0.142133008875,-1.70621734821111,0.123381641814619,0.785838264424952,-4.85494782066863,"protein-lysine N-methyltransferase activity///S-adenosylmethionine-dependent methyltransferase activity///N-terminal protein N-methyltransferase activity","GO:0016279///GO:0008757///GO:0071885","cellular_component","GO:0005575","rDNA heterochromatin assembly///peptidyl-lysine dimethylation///N-terminal peptidyl-glycine methylation","GO:0000183///GO:0018027///GO:0018013",NA,"Contig20203:59330..59986",0.242578479484902,0.00772952878803906
"588","orf19.13338",0.3089763255,-0.103235725363093,0.721188376363093,1.3957736745,1.70508165874239,0.123598974960895,0.785838264424952,-4.85647781977553,"zinc ion binding///nucleic acid binding///DNA-binding transcription factor activity","GO:0008270///GO:0003676///GO:0003700","nucleus///cytoplasm","GO:0005634///GO:0005737","positive regulation of cellular protein catabolic process///positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter///regulation of pseudohyphal growth///positive regulation of protein catabolic process///positive regulation of transcription by RNA polymerase II///positive regulation of transcription by RNA polymerase II///cellular response to drug///filamentous growth of a population of unicellular organisms","GO:1903364///GO:1900461///GO:2000220///GO:0045732///GO:0045944///GO:0045944///GO:0035690///GO:0044182","STP3","Contig20236:complement(114714..113386)",0.210312270848517,0.00771780286057849
"589","orf19.13124",-0.618723895333333,-1.45046732704151,0.213019536374842,0.0190847674285714,-1.72778462000743,0.123843702578548,0.785838264424952,-4.76942468797875,"","","","","","",NA,"Contig20233:3..1013",0.424358893728661,0.00841386657917461
"590","orf19.14112",-0.26753442625,-0.625664130876619,0.0905952783766191,-0.02821557375,-1.69933887681668,0.124703350043272,0.786659134765424,-4.86420712229467,"protein heterodimerization activity","GO:0046982","transcription factor TFIID complex///transcription factor TFIID complex","GO:0005669///GO:0005669","DNA-templated transcription, initiation","GO:0006352","TAF122","Contig20254:211395..212942",0.182719237054397,0.00765883468673738
"591","orf19.11916",-0.296843216625,-0.694253483103782,0.100567049853782,-0.697906783375,-1.6991382226733,0.124742100566332,0.786659134765424,-4.86447696290626,"ATP binding///helicase activity///nucleosome binding///rDNA binding///DNA binding///transcription regulatory region sequence-specific DNA binding///ATPase activity///nucleosome binding///DNA binding","GO:0005524///GO:0004386///GO:0031491///GO:0000182///GO:0003677///GO:0000976///GO:0016887///GO:0031491///GO:0003677","Isw1b complex///nucleolar chromatin///Isw1a complex","GO:0036437///GO:0030874///GO:0036436","ATP-dependent chromatin remodeling///regulation of transcriptional start site selection at RNA polymerase II promoter///termination of RNA polymerase I transcription///chromatin remodeling///termination of RNA polymerase II transcription///regulation of chromatin organization///negative regulation of histone exchange///regulation of nucleosome density///positive regulation of transcription by RNA polymerase II///sister chromatid cohesion///DNA-templated transcription, elongation///chromatin remodeling","GO:0043044///GO:0001178///GO:0006363///GO:0006338///GO:0006369///GO:1902275///GO:1900050///GO:0060303///GO:0045944///GO:0007062///GO:0006354///GO:0006338","ISW1","Contig20205:complement(33608..30555)",0.202760340040195,0.00765678412278161
"592","orf19.14151",-0.231160784875,-0.540659308215897,0.0783377384658966,0.384910784875,-1.6990112006167,0.124766636905118,0.786659134765424,-4.86464777494566,"ubiquitin protein ligase activity","GO:0061630","anaphase-promoting complex","GO:0005680","anaphase-promoting complex-dependent catabolic process///protein ubiquitination///chromatin assembly","GO:0031145///GO:0016567///GO:0031497","APC5","Contig20256:complement(48134..45738)",0.157907409867804,0.00765548637509692
"593","orf19.8772",-0.45058929225,-1.05469866736445,0.153520082864446,0.44858929225,-1.69670349434388,0.125213179580954,0.787820803024988,-4.86774999238259,"catalytic activity","GO:0003824","membrane","GO:0016020","biological_process","GO:0008150","DPP4","Contig20099:4628..5716",0.308219068935942,0.0076319551612942
"594","orf19.13973",0.346091672625,-0.119062903284066,0.811246248534066,-0.023841672625,1.69252275008192,0.126025894500581,0.788884562140358,-4.87336500179437,"nucleic acid binding///ATP binding///RNA helicase activity///ATPase activity","GO:0003676///GO:0005524///GO:0003724///GO:0016887","nucleolus","GO:0005730","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)///endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)///endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","GO:0000472///GO:0000447///GO:0000480","DBP8","Contig20251:complement(51134..49812)",0.237323763218911,0.00758954607497974
"595","orf19.10586",-0.274868321125,-0.646526285285049,0.0967896430350487,0.806118321125,-1.68237152478138,0.128019413855516,0.788884562140358,-4.88697116451396,"molecular_function","GO:0003674","cellular_component","GO:0005575","biological_process","GO:0008150","CTA2","Contig20166:5448..6107",0.189621410285739,0.00748774880108138
"596","orf19.10762",0.2454572295,-0.0853176903206735,0.576232149320674,-0.4864572295,1.68804460389051,0.12690178827283,0.788884562140358,-4.87937210633609,"DNA-binding transcription factor activity, RNA polymerase II-specific///zinc ion binding///DNA binding///DNA-binding transcription factor activity, RNA polymerase II-specific///transcription coactivator activity","GO:0000981///GO:0008270///GO:0003677///GO:0000981///GO:0003713","nucleus///host cell nucleus///nucleus","GO:0005634///GO:0042025///GO:0005634","positive regulation of gamma-aminobutyric acid catabolic process///positive regulation of nitrogen utilization///nitrogen utilization///positive regulation of transcription by RNA polymerase II///nitrogen catabolite activation of transcription from RNA polymerase II promoter///positive regulation of urea catabolic process///RNA polymerase II preinitiation complex assembly///single-species biofilm formation on inanimate substrate///regulation of transcription by RNA polymerase II///positive regulation of cell-substrate adhesion///positive regulation of cell adhesion involved in single-species biofilm formation","GO:1901717///GO:0045848///GO:0019740///GO:0045944///GO:0001080///GO:1901714///GO:0051123///GO:0044011///GO:0006357///GO:0010811///GO:1900189","DAL81","Contig20172:complement(90345..87709)",0.168762714194221,0.00754443446880152
"597","orf19.10939",0.68081486475,-0.236689837327842,1.59831956682784,-0.57156486475,1.68795705717855,0.126918967281078,0.788884562140358,-4.87948946793044,"molecular_function","GO:0003674","cellular_component","GO:0005575","biological_process","GO:0008150",NA,"Contig20176:96990..97433",0.468114643917266,0.00754355577277427
"598","orf19.9616",0.28157184475,-0.0995073717191672,0.662651061219167,0.71492815525,1.68079452761636,0.128331687843564,0.788884562140358,-4.88908135632895,"metal ion transmembrane transporter activity","GO:0046873","fungal-type vacuole membrane///plasma membrane","GO:0000329///GO:0005886","cellular iron ion homeostasis///iron ion transport","GO:0006879///GO:0006826","SMF3","Contig20139:142282..143826",0.194428171667942,0.00747208281307056
"599","orf19.10456",0.240325224625,-0.0840948052342276,0.564745254484228,-0.605825224625,1.6851259238862,0.12747566170792,0.788884562140358,-4.88328319713612,"molecular_function","GO:0003674","mitochondrion","GO:0005739","mitochondrial cytochrome c oxidase assembly","GO:0033617",NA,"Contig20163:29828..30490",0.165520423397565,0.00751520644550112
"600","orf19.9013",0.280626153,-0.098323581681747,0.659575887681747,-0.024626153,1.68456276988191,0.127586662848534,0.788884562140358,-4.88403746095056,"ATP binding///inositol pentakisphosphate 2-kinase activity///inositol pentakisphosphate 2-kinase activity","GO:0005524///GO:0035299///GO:0035299","nucleus","GO:0005634","nuclear-transcribed mRNA catabolic process, non-stop decay///inositol phosphate biosynthetic process","GO:0070481///GO:0032958","IPK1","Contig20118:complement(4267..3182)",0.193341701368238,0.00750958268606809
"601","orf19.12316",0.41117097125,-0.145084090745071,0.967426033245071,0.41232902875,1.68147003579064,0.128197839702857,0.788884562140358,-4.88817757056328,"sequence-specific DNA binding///DNA-binding transcription factor activity///DNA-binding transcription factor activity","GO:0043565///GO:0003700///GO:0003700","nucleus///nuclear chromatin///cytoplasm","GO:0005634///GO:0000790///GO:0005737","spindle pole body organization///cellular response to oxidative stress///positive regulation of transcription by RNA polymerase II///mitochondrion organization","GO:0051300///GO:0034599///GO:0045944///GO:0007005","HCM1","Contig20215:275272..277011",0.283803603058709,0.00747878849948151
"602","orf19.9961",0.439079237875,-0.153688158869553,1.03184663461955,-0.236079237875,1.68499748072902,0.12750097085799,0.788884562140358,-4.88345523894203,"zinc ion binding///RNA polymerase II transcription regulatory region sequence-specific DNA binding///sequence-specific DNA binding///DNA-binding transcription repressor activity, RNA polymerase II-specific","GO:0008270///GO:0000977///GO:0043565///GO:0001227","nucleus///host cell nucleus///nucleus","GO:0005634///GO:0042025///GO:0005634","signal transduction///negative regulation of transcription by RNA polymerase II///negative regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source///carbon utilization///positive regulation of transcription by RNA polymerase II///positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source///cellular response to starvation///filamentous growth of a population of unicellular organisms in response to starvation///cellular response to biotic stimulus///filamentous growth of a population of unicellular organisms in response to biotic stimulus///filamentous growth","GO:0007165///GO:0000122///GO:0061415///GO:0015976///GO:0045944///GO:0061414///GO:0009267///GO:0036170///GO:0071216///GO:0036180///GO:0030447",NA,"Contig20148:64712..66154",0.302432345277833,0.00751392334116397
"603","orf19.11968",0.23686753375,-0.0826105109509643,0.556345578450964,-0.36486753375,1.68657315450575,0.127190809349444,0.788884562140358,-4.8813442844395,"molecular_function","GO:0003674","nucleolus///nuclear periphery///preribosome, large subunit precursor","GO:0005730///GO:0034399///GO:0030687","nuclear division///ribosomal large subunit biogenesis///rRNA processing","GO:0000280///GO:0042273///GO:0006364","EBP2","Contig20208:complement(12525..11245)",0.162999002398451,0.00752968208618642
"604","orf19.11787",0.26438937975,-0.090608924776852,0.619387684276852,-0.43363937975,1.69417547263139,0.125704037032893,0.788884562140358,-4.87114607696578,"transcription coregulator activity///TBP-class protein binding","GO:0003712///GO:0017025","SAGA complex///nuclear chromatin","GO:0000124///GO:0000790","negative regulation of transcription by RNA polymerase II///positive regulation of induction of conjugation with cellular fusion///chromatin organization///positive regulation of transcription by RNA polymerase II///histone acetylation","GO:0000122///GO:1900237///GO:0006325///GO:0045944///GO:0016573","SPT8","Contig20202:170003..172309",0.181121583942271,0.00760627716834123
"605","orf19.9968",-0.4063466835,-0.955869966508366,0.143176599508366,-0.6756533165,-1.68209796093503,0.128073534518734,0.788884562140358,-4.88733729074885,"sequence-specific DNA binding///DNA-binding transcription factor activity, RNA polymerase II-specific///DNA-binding transcription factor activity///DNA-binding transcription factor activity","GO:0043565///GO:0000981///GO:0003700///GO:0003700","nucleus///nucleus","GO:0005634///GO:0005634","positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response///positive regulation of transcription by RNA polymerase II///negative regulation of transcription from RNA polymerase II promoter involved in meiotic cell cycle///response to endoplasmic reticulum stress///endoplasmic reticulum unfolded protein response///chronological cell aging///cellular response to stress///regulation of transcription, DNA-templated///positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response///positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response///positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response///hyphal growth///fungal-type cell wall organization","GO:0006990///GO:0045944///GO:0010674///GO:0034976///GO:0030968///GO:0001300///GO:0033554///GO:0006355///GO:0006990///GO:0006990///GO:0006990///GO:0030448///GO:0031505","HAC1","Contig20150:5919..6992",0.280369021943044,0.00748502835776368
"606","orf19.10847",0.63376153525,-0.224152286985323,1.49167535748532,-0.87601153525,1.68043947502983,0.128402090800275,0.788884562140358,-4.88955632321984,"molecular_function","GO:0003674","cellular_component","GO:0005575","biological_process","GO:0008150",NA,"Contig20173:100137..102341",0.437711133793532,0.00746856116339143
